128.48146057	2.54901958
128.48146057	2.60784316
128.48554993	2.43137264
128.48976135	2.27450991
128.49378967	2.15686274
128.49378967	2.17647052
128.49777222	2.39215684
128.50193787	2.56862736
128.50602722	2.35294127
128.51005554	2.21568632
128.51414490	2.15686274
128.51414490	2.27450991
128.51829529	2.49019599
128.52241516	2.62745094
128.52659607	2.50980401
128.52659607	2.35294127
128.53059387	2.21568632
128.53474426	2.21568632
128.53886414	2.39215684
128.53886414	2.58823538
128.54298401	2.62745094
128.54711914	2.47058821
128.54711914	2.31372547
128.55105591	2.19607854
128.55519104	2.25490189
128.55929565	2.45098042
128.55929565	2.62745094
128.56340027	2.58823538
128.56739807	2.41176462
128.57154846	2.27450991
128.57154846	2.19607854
128.57565308	2.29411769
128.57978821	2.50980401
128.58377075	2.64705873
128.58377075	2.52941179
128.58792114	2.37254906
128.59210205	2.23529410
128.59210205	2.19607854
128.59623718	2.37254906
128.60021973	2.56862736
128.60446167	2.60784316
128.60446167	2.45098042
128.60848999	2.29411769
128.61256409	2.19607854
128.61665344	2.21568632
128.61665344	2.43137264
128.62065125	2.60784316
128.62478638	2.56862736
128.62890625	2.25490189
128.63302612	2.17647052
128.63716125	2.29411769
128.63716125	2.49019599
128.64115906	2.62745094
128.64530945	2.50980401
128.64952087	2.37254906
128.64952087	2.23529410
128.65361023	2.21568632
128.65759277	2.39215684
128.66172791	2.60784316
128.66172791	2.66666675
128.66586304	2.49019599
128.66998291	2.33333325
128.67398071	2.25490189
128.67811584	2.47058821
128.68228149	2.64705873
128.68228149	2.60784316
128.68640137	2.41176462
128.69049072	2.25490189
128.69448853	2.17647052
128.69448853	2.27450991
128.69860840	2.49019599
128.70277405	2.60784316
128.70690918	2.47058821
128.70690918	2.31372547
128.71078491	2.17647052
128.71490479	2.15686274
128.71490479	2.35294127
128.71902466	2.54901958
128.72317505	2.58823538
128.72727966	2.43137264
128.72727966	2.29411769
128.73139954	2.19607854
128.73542786	2.21568632
128.73960876	2.43137264
128.73960876	2.60784316
128.74356079	2.56862736
128.74765015	2.41176462
128.75180054	2.19607854
128.75590515	2.31372547
128.76004028	2.50980401
128.76004028	2.64705873
128.76403809	2.52941179
128.76815796	2.37254906
128.77229309	2.23529410
128.77229309	2.21568632
128.77644348	2.37254906
128.78042603	2.56862736
