1062.48022461	2.60784316
1062.48437500	2.60784316
1062.48852539	2.60784316
1062.48852539	2.60784316
1062.49267578	2.60784316
1062.49658203	2.60784316
1062.50073242	2.60784316
1062.50073242	2.60784316
1062.50488281	2.60784316
1062.50903320	2.60784316
1062.51306152	2.60784316
1062.51708984	2.60784316
1062.52124023	2.60784316
1062.52124023	2.60784316
1062.52539063	2.60784316
1062.52954102	2.60784316
1062.53344727	2.60784316
1062.53344727	2.60784316
1062.53759766	2.60784316
1062.54174805	2.60784316
1062.54589844	2.60784316
1062.54589844	2.60784316
1062.54992676	2.60784316
1062.55419922	2.60784316
1062.55822754	2.60784316
1062.56225586	2.60784316
1062.56640625	2.60784316
1062.56640625	2.58823538
1062.57031250	2.58823538
1062.57446289	2.58823538
1062.57861328	2.58823538
1062.57861328	2.58823538
1062.58276367	2.58823538
1062.58666992	2.58823538
1062.59094238	2.56862736
1062.59094238	2.56862736
1062.59497070	2.56862736
1062.59912109	2.56862736
1062.60327148	2.56862736
1062.60729980	2.54901958
1062.61145020	2.54901958
1062.61145020	2.54901958
1062.61560059	2.54901958
1062.61950684	2.54901958
1062.62365723	2.52941179
1062.62365723	2.52941179
1062.62768555	2.52941179
1062.63183594	2.52941179
1062.63598633	2.52941179
1062.63598633	2.52941179
1062.64001465	2.52941179
1062.64416504	2.52941179
1062.64819336	2.52941179
1062.65234375	2.50980401
1062.65649414	2.50980401
1062.65649414	2.50980401
1062.66052246	2.50980401
1062.66467285	2.50980401
1062.66882324	2.50980401
1062.66882324	2.50980401
1062.67297363	2.50980401
1062.67687988	2.50980401
1062.68115234	2.50980401
1062.68115234	2.50980401
1062.68518066	2.50980401
1062.68933105	2.50980401
1062.69348145	2.50980401
1062.69348145	2.50980401
1062.69738770	2.50980401
1062.70141602	2.50980401
1062.70141602	2.50980401
1062.70568848	2.50980401
1062.70971680	2.50980401
1062.71374512	2.50980401
1062.71374512	2.50980401
1062.71789551	2.50980401
1062.72192383	2.50980401
1062.72607422	2.50980401
1062.72607422	2.52941179
1062.73010254	2.52941179
1062.73425293	2.52941179
1062.73840332	2.52941179
1062.73840332	2.52941179
1062.74255371	2.52941179
1062.74670410	2.52941179
1062.74670410	2.52941179
1062.75061035	2.52941179
1062.75476074	2.52941179
1062.75891113	2.52941179
1062.75891113	2.52941179
1062.76293945	2.52941179
1062.76708984	2.54901958
1062.77111816	2.54901958
1062.77111816	2.54901958
1062.77526855	2.54901958
1062.77929688	2.54901958
1062.78344727	2.54901958
1062.78344727	2.54901958
1062.78747559	2.54901958
1062.79174805	2.54901958
1062.79174805	2.54901958
1062.79577637	2.56862736
1062.79980469	2.56862736
1062.80395508	2.56862736
1062.80395508	2.56862736
1062.80798340	2.56862736
1062.81213379	2.56862736
1062.81628418	2.56862736
1062.81628418	2.56862736
1062.82019043	2.56862736
1062.82434082	2.56862736
1062.82849121	2.56862736
1062.82849121	2.56862736
1062.83251953	2.56862736
1062.83666992	2.56862736
1062.83666992	2.56862736
1062.84069824	2.56862736
1062.84484863	2.56862736
1062.84899902	2.58823538
1062.84899902	2.58823538
1062.85314941	2.58823538
1062.85717773	2.58823538
1062.86132813	2.58823538
1062.86132813	2.58823538
1062.86547852	2.58823538
1062.86950684	2.58823538
1062.87353516	2.58823538
1062.87353516	2.58823538
1062.87768555	2.58823538
1062.88171387	2.58823538
1062.88586426	2.58823538
1062.88977051	2.58823538
1062.89416504	2.58823538
1062.89416504	2.58823538
1062.89807129	2.58823538
1062.90222168	2.58823538
1062.90637207	2.58823538
1062.90637207	2.58823538
1062.91040039	2.58823538
1062.91455078	2.58823538
1062.91870117	2.58823538
1062.91870117	2.58823538
1062.92285156	2.58823538
1062.92675781	2.58823538
1062.93090820	2.58823538
1062.93505859	2.58823538
1062.93920898	2.58823538
1062.93920898	2.58823538
1062.94311523	2.60784316
1062.94726563	2.60784316
1062.95129395	2.60784316
1062.95129395	2.60784316
1062.95544434	2.60784316
